,state_name,state_code,date,day_num,total_cases,confirmed_cases,probable_cases,new_cases,pnew_cases,total_deaths,confirmed_deaths,probable_deaths,new_deaths,pnew_deaths,consent_cases,consent_deaths,created_at
19803,American Samoa,AS,12/17/2020,3,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,12/18/2020 14:45
19804,Arizona,AZ,12/17/2020,3,435036,417490.0,17546.0,5817,777.0,7677,7040.0,637.0,147,26.0,Agree,Agree,12/18/2020 14:45
19805,California,CA,12/17/2020,3,1723362,0.0,0.0,52281,0.0,21860,0.0,0.0,379,0.0,Not agree,Not agree,12/18/2020 14:45
19806,Colorado,CO,12/17/2020,3,300414,288105.0,12309.0,3698,130.0,4226,3633.0,593.0,70,7.0,Agree,Agree,12/18/2020 14:45
19807,Connecticut,CT,12/17/2020,3,160102,150549.0,9553.0,2321,155.0,5552,4489.0,1063.0,46,6.0,Agree,Agree,12/18/2020 14:45
19808,District of Columbia,DC,12/17/2020,3,25830,0.0,0.0,228,0.0,725,0.0,0.0,5,0.0,0,0,12/18/2020 14:45
19809,Delaware,DE,12/17/2020,3,48768,46897.0,1871.0,839,58.0,845,745.0,100.0,12,2.0,Agree,Agree,12/18/2020 14:45
19810,Florida,FL,12/17/2020,3,1149126,0.0,0.0,13102,3497.0,20305,0.0,0.0,101,4.0,Not agree,Not agree,12/18/2020 14:45
19811,,FSM,12/17/2020,3,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,12/18/2020 14:45
19812,Georgia,GA,12/17/2020,3,568396,494173.0,74223.0,7777,1942.0,10294,9358.0,936.0,66,10.0,Agree,Agree,12/18/2020 14:45
19813,Guam,GU,12/17/2020,3,7193,0.0,0.0,10,1.0,119,0.0,0.0,0,0.0,Not agree,Not agree,12/18/2020 14:45
19814,Hawaii,HI,12/17/2020,3,19417,0.0,0.0,136,0.0,278,0.0,0.0,2,0.0,Not agree,Not agree,12/18/2020 14:45
19815,Iowa,IA,12/17/2020,3,262558,0.0,0.0,1779,389.0,3451,0.0,0.0,97,97.0,Not agree,Not agree,12/18/2020 14:45
19816,Idaho,ID,12/17/2020,3,126878,105898.0,20980.0,1426,281.0,1259,1121.0,138.0,28,11.0,Agree,Agree,12/18/2020 14:45
19817,Illinois,IL,12/17/2020,3,879428,879428.0,0.0,8828,0.0,15985,14835.0,1150.0,208,28.0,Agree,Agree,12/18/2020 14:45
19818,Indiana,IN,12/17/2020,3,447190,0.0,0.0,6340,0.0,7180,6860.0,320.0,79,0.0,Not agree,Agree,12/18/2020 14:45
19819,Kansas,KS,12/17/2020,3,194569,165532.0,29037.0,0,0.0,2253,0.0,0.0,0,0.0,Agree,0,12/18/2020 14:45
19820,Kentucky,KY,12/17/2020,3,234021,190277.0,43744.0,3328,748.0,2316,2183.0,133.0,54,4.0,Agree,Agree,12/18/2020 14:45
19821,Louisiana,LA,12/17/2020,3,279321,0.0,0.0,3776,782.0,6964,6637.0,327.0,31,1.0,Not agree,Agree,12/18/2020 14:45
19822,Massachusetts,MA,12/17/2020,3,307197,297301.0,9896.0,4985,0.0,11513,11305.0,208.0,44,0.0,Agree,Agree,12/18/2020 14:45
19823,Maryland,MD,12/17/2020,3,246553,0.0,0.0,2569,0.0,5358,5188.0,170.0,39,3.0,0,Agree,12/18/2020 14:45
19824,Maine,ME,12/17/2020,3,18341,15945.0,2396.0,437,70.0,281,277.0,4.0,4,0.0,Agree,Agree,12/18/2020 14:45
19825,Michigan,MI,12/17/2020,3,487356,450776.0,36580.0,4541,517.0,11801,11212.0,589.0,213,19.0,Agree,Agree,12/18/2020 14:45
19826,Minnesota,MN,12/17/2020,3,389171,0.0,0.0,2759,419.0,4717,4534.0,183.0,83,4.0,0,Agree,12/18/2020 14:45
19827,Missouri,MO,12/17/2020,3,392664,0.0,0.0,4380,760.0,4834,0.0,0.0,35,0.0,Not agree,Not agree,12/18/2020 9:45
19828,Northern Mariana Islands,MP,12/17/2020,3,115,115.0,0.0,2,0.0,2,2.0,0.0,0,0.0,Agree,Agree,12/18/2020 14:45
19829,Mississippi,MS,12/17/2020,3,190411,137808.0,52603.0,2507,1534.0,4354,3615.0,739.0,34,13.0,Agree,Agree,12/18/2020 14:45
19830,Montana,MT,12/17/2020,3,75483,75483.0,0.0,839,0.0,849,849.0,0.0,13,0.0,Agree,Agree,12/18/2020 14:45
19831,North Carolina,NC,12/17/2020,3,457660,423821.0,33839.0,5786,1196.0,6065,5788.0,277.0,86,12.0,Agree,Agree,12/18/2020 14:45
19832,North Dakota,ND,12/17/2020,3,89557,87227.0,2330.0,494,54.0,1225,0.0,0.0,21,0.0,Agree,Not agree,12/18/2020 14:45
19833,Nebraska,NE,12/17/2020,3,153400,0.0,0.0,1297,0.0,1453,0.0,0.0,5,0.0,Not agree,Not agree,12/18/2020 14:45
19834,New Hampshire,NH,12/17/2020,3,34264,0.0,0.0,831,287.0,629,0.0,0.0,4,2.0,Not agree,Not agree,12/18/2020 14:45
19835,New Jersey,NJ,12/17/2020,3,461335,0.0,0.0,4806,551.0,18080,16172.0,1908.0,77,0.0,Not agree,Agree,12/17/2020 0:00
19836,New Mexico,NM,12/17/2020,3,126045,0.0,0.0,1688,0.0,2097,0.0,0.0,48,0.0,0,Not agree,12/18/2020 14:45
19837,Nevada,NV,12/17/2020,3,196379,0.0,0.0,2281,0.0,2673,0.0,0.0,20,0.0,0,0,12/18/2020 14:45
19838,New York,NY,12/17/2020,3,446084,0.0,0.0,7287,0.0,11176,0.0,0.0,91,0.0,Not agree,Not agree,12/18/2020 14:45
19839,,NYC,12/17/2020,3,378730,341196.0,37534.0,4183,464.0,24652,19916.0,4736.0,39,-8.0,Agree,Agree,12/18/2020 14:45
19840,Ohio,OH,12/17/2020,3,596178,542686.0,53492.0,11412,2025.0,7894,7241.0,653.0,117,17.0,Agree,Agree,12/18/2020 14:45
19841,Oklahoma,OK,12/17/2020,3,275089,229409.0,45680.0,3808,885.0,3734,3400.0,334.0,60,13.0,Agree,Agree,12/18/2020 0:00
19842,Oregon,OR,12/17/2020,3,98936,97216.0,1720.0,1314,0.0,1283,1268.0,15.0,21,0.0,Agree,Agree,12/18/2020 14:45
19843,Pennsylvania,PA,12/17/2020,3,529335,481810.0,47525.0,9966,1350.0,13392,0.0,0.0,224,-333.0,Agree,Not agree,12/18/2020 14:45
19844,Puerto Rico,PR,12/17/2020,3,66132,63075.0,3057.0,1381,89.0,1333,1094.0,239.0,10,2.0,Agree,Agree,12/18/2020 14:45
19845,Palau,PW,12/17/2020,3,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,12/18/2020 14:45
19846,Rhode Island,RI,12/17/2020,3,77925,0.0,0.0,396,0.0,1720,0.0,0.0,17,0.0,Not agree,0,12/18/2020 14:45
19847,,RMI,12/17/2020,3,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,12/18/2020 14:45
19848,South Carolina,SC,12/17/2020,3,271635,248375.0,23260.0,4455,706.0,5033,0.0,0.0,36,8.0,Agree,Not agree,4/14/2021 13:28
19849,South Dakota,SD,12/17/2020,3,93197,0.0,0.0,594,87.0,1301,1062.0,239.0,1,1.0,0,Agree,12/18/2020 14:45
19850,Tennessee,TN,12/17/2020,3,493230,444105.0,49125.0,8945,2638.0,5845,5195.0,650.0,177,41.0,Agree,Agree,12/18/2020 14:45
19851,Texas,TX,12/17/2020,3,1539189,0.0,0.0,19849,16591.0,27771,0.0,0.0,234,0.0,Not agree,Not agree,12/18/2020 0:00
19852,Utah,UT,12/17/2020,3,243918,243918.0,0.0,3203,0.0,1126,1105.0,21.0,30,1.0,Agree,Agree,12/18/2020 14:45
19853,Virginia,VA,12/17/2020,3,299389,256999.0,42390.0,3296,1019.0,4599,4164.0,435.0,46,8.0,Agree,Agree,12/18/2020 14:45
19854,Virgin Islands,VI,12/17/2020,3,1900,0.0,0.0,22,0.0,23,0.0,0.0,0,0.0,0,0,12/18/2020 14:45
19855,Vermont,VT,12/17/2020,3,6149,0.0,0.0,140,4.0,105,0.0,0.0,0,0.0,Not agree,Not agree,12/18/2020 14:45
19856,Washington,WA,12/17/2020,3,217205,0.0,0.0,2940,190.0,3117,0.0,0.0,75,0.0,0,0,12/18/2020 14:45
19857,Wisconsin,WI,12/17/2020,3,482443,448441.0,34002.0,4281,638.0,4561,4255.0,306.0,68,9.0,Agree,Agree,12/18/2020 14:45
19858,West Virginia,WV,12/17/2020,3,68485,56877.0,11608.0,1636,295.0,1071,0.0,0.0,32,7.0,Agree,Not agree,12/18/2020 14:45
19859,Wyoming,WY,12/17/2020,3,40593,35113.0,5480.0,283,53.0,351,351.0,0.0,23,0.0,Agree,Agree,12/18/2020 14:45
19860,Alaska,AK,12/18/2020,4,41905,0.0,0.0,487,0.0,182,0.0,0.0,0,0.0,0,0,12/19/2020 14:42
19861,Alabama,AL,12/18/2020,4,315683,257546.0,58137.0,5348,1166.0,4296,3772.0,524.0,42,15.0,Agree,Agree,12/19/2020 14:42
19862,Arkansas,AR,12/18/2020,4,197421,0.0,0.0,2878,956.0,3133,0.0,0.0,21,0.0,Not agree,Not agree,12/19/2020 14:42
19863,American Samoa,AS,12/18/2020,4,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,12/19/2020 14:42
19864,Arizona,AZ,12/18/2020,4,442671,424599.0,18072.0,7635,526.0,7819,7142.0,677.0,142,40.0,Agree,Agree,12/19/2020 14:42
19865,California,CA,12/18/2020,4,1764374,0.0,0.0,41012,0.0,22160,0.0,0.0,300,0.0,Not agree,Not agree,12/19/2020 14:42
19866,Colorado,CO,12/18/2020,4,304107,291658.0,12449.0,3693,140.0,4259,3655.0,604.0,33,11.0,Agree,Agree,12/19/2020 14:42
19867,Connecticut,CT,12/18/2020,4,162782,153203.0,9579.0,2680,26.0,5581,4514.0,1067.0,29,4.0,Agree,Agree,12/19/2020 14:42
19868,District of Columbia,DC,12/18/2020,4,26104,0.0,0.0,274,0.0,728,0.0,0.0,3,0.0,0,0,12/19/2020 14:42
19869,Delaware,DE,12/18/2020,4,49109,47234.0,1875.0,341,4.0,854,755.0,99.0,9,-1.0,Agree,Agree,12/19/2020 14:42
19870,Florida,FL,12/18/2020,4,1161953,0.0,0.0,12827,4137.0,20401,0.0,0.0,96,7.0,Not agree,Not agree,12/19/2020 14:42
19871,,FSM,12/18/2020,4,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,12/19/2020 14:42
19872,Georgia,GA,12/18/2020,4,576537,500265.0,76272.0,8141,2049.0,10332,9396.0,936.0,38,0.0,Agree,Agree,12/19/2020 14:42
19873,Guam,GU,12/18/2020,4,7193,0.0,0.0,0,0.0,119,0.0,0.0,0,0.0,Not agree,Not agree,12/19/2020 14:42
19874,Hawaii,HI,12/18/2020,4,19539,0.0,0.0,122,0.0,279,0.0,0.0,1,0.0,Not agree,Not agree,12/19/2020 14:42
19875,Iowa,IA,12/18/2020,4,264758,0.0,0.0,2200,609.0,3451,0.0,0.0,0,0.0,Not agree,Not agree,12/19/2020 14:42
19876,Idaho,ID,12/18/2020,4,128218,106967.0,21251.0,1340,271.0,1275,1131.0,144.0,16,6.0,Agree,Agree,12/19/2020 14:42
19877,Illinois,IL,12/18/2020,4,886805,886805.0,0.0,7377,0.0,16206,15015.0,1191.0,221,41.0,Agree,Agree,12/19/2020 14:42
19878,Indiana,IN,12/18/2020,4,453139,0.0,0.0,5949,0.0,7265,6944.0,321.0,85,1.0,Not agree,Agree,12/19/2020 14:42
19879,Kansas,KS,12/18/2020,4,200426,171389.0,29037.0,5857,0.0,2341,0.0,0.0,88,0.0,Agree,0,12/19/2020 14:42
19880,Kentucky,KY,12/18/2020,4,237190,192448.0,44742.0,3169,998.0,2344,2208.0,136.0,28,3.0,Agree,Agree,12/19/2020 14:42
19881,Louisiana,LA,12/18/2020,4,282434,0.0,0.0,3113,693.0,6994,6664.0,330.0,30,3.0,Not agree,Agree,12/19/2020 14:42
19882,Massachusetts,MA,12/18/2020,4,312829,302933.0,9896.0,5632,0.0,11566,11358.0,208.0,53,0.0,Agree,Agree,12/19/2020 14:42
19883,Maryland,MD,12/18/2020,4,248754,0.0,0.0,2201,0.0,5412,5242.0,170.0,54,0.0,0,Agree,12/19/2020 14:42
19884,Maine,ME,12/18/2020,4,18742,16268.0,2474.0,401,78.0,292,287.0,5.0,11,1.0,Agree,Agree,12/19/2020 14:42
19885,Michigan,MI,12/18/2020,4,491875,454956.0,36919.0,4519,339.0,11868,11274.0,594.0,67,5.0,Agree,Agree,12/19/2020 14:42
19886,Minnesota,MN,12/18/2020,4,391889,0.0,0.0,2718,330.0,4782,4594.0,188.0,65,5.0,0,Agree,12/19/2020 14:42
19887,Missouri,MO,12/18/2020,4,396277,0.0,0.0,3613,838.0,4853,0.0,0.0,19,0.0,Not agree,Not agree,12/19/2020 9:42
19888,Northern Mariana Islands,MP,12/18/2020,4,115,115.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,12/19/2020 14:42
19889,Mississippi,MS,12/18/2020,4,192111,138486.0,53625.0,1700,1022.0,4390,3633.0,757.0,36,18.0,Agree,Agree,12/19/2020 14:42
19890,Montana,MT,12/18/2020,4,75992,75992.0,0.0,509,0.0,854,854.0,0.0,5,0.0,Agree,Agree,12/19/2020 14:42
19891,North Carolina,NC,12/18/2020,4,466104,431219.0,34885.0,8444,1046.0,6125,5842.0,283.0,60,6.0,Agree,Agree,12/19/2020 14:42
19892,North Dakota,ND,12/18/2020,4,89788,87420.0,2368.0,231,38.0,1231,0.0,0.0,6,0.0,Agree,Not agree,12/19/2020 14:42
19893,Nebraska,NE,12/18/2020,4,154745,0.0,0.0,1345,0.0,1470,0.0,0.0,17,0.0,Not agree,Not agree,12/19/2020 14:42
19894,New Hampshire,NH,12/18/2020,4,34960,0.0,0.0,696,195.0,638,0.0,0.0,9,0.0,Not agree,Not agree,12/19/2020 14:42
19895,New Jersey,NJ,12/18/2020,4,465901,0.0,0.0,4566,670.0,18124,16216.0,1908.0,44,0.0,Not agree,Agree,12/18/2020 0:00
19896,New Mexico,NM,12/18/2020,4,127500,0.0,0.0,1455,0.0,2128,0.0,0.0,31,0.0,0,Not agree,12/19/2020 14:42
19897,Nevada,NV,12/18/2020,4,199257,0.0,0.0,2878,0.0,2708,0.0,0.0,35,0.0,0,0,12/19/2020 14:42
19898,New York,NY,12/18/2020,4,454282,0.0,0.0,8198,0.0,11267,0.0,0.0,91,0.0,Not agree,Not agree,12/19/2020 14:42
19899,,NYC,12/18/2020,4,381720,343749.0,37971.0,2990,437.0,24677,19939.0,4738.0,25,2.0,Agree,Agree,12/19/2020 14:42
19900,Ohio,OH,12/18/2020,4,605862,550468.0,55394.0,9684,1902.0,7967,7298.0,669.0,73,16.0,Agree,Agree,12/19/2020 14:42
19901,Oklahoma,OK,12/18/2020,4,279003,232361.0,46642.0,3914,962.0,3778,3434.0,344.0,44,10.0,Agree,Agree,12/19/2020 0:00
19902,Oregon,OR,12/18/2020,4,100308,98588.0,1720.0,1372,0.0,1304,1289.0,15.0,21,0.0,Agree,Agree,12/19/2020 14:42
19903,Pennsylvania,PA,12/18/2020,4,538655,490362.0,48293.0,9320,768.0,13608,0.0,0.0,216,-139.0,Agree,Not agree,12/19/2020 14:42
19904,Puerto Rico,PR,12/18/2020,4,67211,64182.0,3029.0,1079,-28.0,1342,1102.0,240.0,9,1.0,Agree,Agree,12/19/2020 14:42
19905,Palau,PW,12/18/2020,4,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,12/19/2020 14:42
19906,Rhode Island,RI,12/18/2020,4,78852,0.0,0.0,927,0.0,1735,0.0,0.0,15,0.0,Not agree,0,12/19/2020 14:42
19907,,RMI,12/18/2020,4,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,12/19/2020 14:42
19908,South Carolina,SC,12/18/2020,4,275287,251477.0,23810.0,3652,550.0,5067,0.0,0.0,34,6.0,Agree,Not agree,4/14/2021 13:28
19909,South Dakota,SD,12/18/2020,4,93772,0.0,0.0,575,139.0,1329,1079.0,250.0,28,11.0,0,Agree,12/19/2020 14:42
19910,Tennessee,TN,12/18/2020,4,503651,452581.0,51070.0,10421,1945.0,5960,5287.0,673.0,115,23.0,Agree,Agree,12/19/2020 14:42
19911,Texas,TX,12/18/2020,4,1555981,0.0,0.0,16792,3539.0,28014,0.0,0.0,243,0.0,Not agree,Not agree,12/19/2020 0:00
19912,Utah,UT,12/18/2020,4,246562,246562.0,0.0,2644,0.0,1140,1119.0,21.0,14,0.0,Agree,Agree,12/19/2020 14:42
19913,Virginia,VA,12/18/2020,4,302972,259635.0,43337.0,3583,947.0,4643,4184.0,459.0,44,24.0,Agree,Agree,12/19/2020 14:42
19914,Virgin Islands,VI,12/18/2020,4,1910,0.0,0.0,10,0.0,23,0.0,0.0,0,0.0,0,0,12/19/2020 14:42
19915,Vermont,VT,12/18/2020,4,6243,0.0,0.0,94,1.0,107,0.0,0.0,2,0.0,Not agree,Not agree,12/19/2020 14:42
19916,Washington,WA,12/18/2020,4,220268,0.0,0.0,3063,124.0,3104,0.0,0.0,-13,50.0,0,0,12/19/2020 14:42
19917,Wisconsin,WI,12/18/2020,4,486364,451676.0,34688.0,3921,686.0,4632,4315.0,317.0,71,11.0,Agree,Agree,12/19/2020 14:42
19918,West Virginia,WV,12/18/2020,4,69751,57853.0,11898.0,1266,290.0,1091,0.0,0.0,20,5.0,Agree,Not agree,12/19/2020 14:42
19919,Wyoming,WY,12/18/2020,4,41359,35760.0,5599.0,766,119.0,351,351.0,0.0,0,0.0,Agree,Agree,12/19/2020 14:42
19920,Alaska,AK,12/19/2020,5,42235,0.0,0.0,330,0.0,183,0.0,0.0,1,0.0,0,0,12/20/2020 14:32
19921,Alabama,AL,12/19/2020,5,319904,260501.0,59403.0,4221,1266.0,4389,3849.0,540.0,93,16.0,Agree,Agree,12/20/2020 14:32
19922,Arkansas,AR,12/19/2020,5,200114,0.0,0.0,2693,840.0,3191,0.0,0.0,58,13.0,Not agree,Not agree,12/20/2020 14:32
19923,American Samoa,AS,12/19/2020,5,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,12/20/2020 14:32
19924,Arizona,AZ,12/19/2020,5,448231,429559.0,18672.0,5560,600.0,7937,7246.0,691.0,118,14.0,Agree,Agree,12/20/2020 14:32
19925,California,CA,12/19/2020,5,1807982,0.0,0.0,43608,0.0,22432,0.0,0.0,272,0.0,Not agree,Not agree,12/20/2020 14:32
19926,Colorado,CO,12/19/2020,5,306598,294055.0,12543.0,2491,94.0,4339,3730.0,609.0,80,5.0,Agree,Agree,12/20/2020 14:32
19927,Connecticut,CT,12/19/2020,5,162782,153203.0,9579.0,0,0.0,5581,4514.0,1067.0,0,0.0,Agree,Agree,12/20/2020 14:32
19928,District of Columbia,DC,12/19/2020,5,26342,0.0,0.0,238,0.0,730,0.0,0.0,2,0.0,0,0,12/20/2020 14:32
19929,Delaware,DE,12/19/2020,5,50136,48249.0,1887.0,1027,12.0,858,758.0,100.0,4,1.0,Agree,Agree,12/20/2020 14:32
19930,Florida,FL,12/19/2020,5,1173409,0.0,0.0,11456,3839.0,20473,0.0,0.0,72,7.0,Not agree,Not agree,12/20/2020 14:32
19931,,FSM,12/19/2020,5,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,12/20/2020 14:32
19932,Georgia,GA,12/19/2020,5,582300,504501.0,77799.0,5763,1527.0,10381,9435.0,946.0,49,10.0,Agree,Agree,12/20/2020 14:32
19933,Guam,GU,12/19/2020,5,7193,0.0,0.0,0,0.0,119,0.0,0.0,0,0.0,Not agree,Not agree,12/20/2020 14:32
19934,Hawaii,HI,12/19/2020,5,19691,0.0,0.0,152,0.0,279,0.0,0.0,0,0.0,Not agree,Not agree,12/20/2020 14:32
19935,Iowa,IA,12/19/2020,5,266236,0.0,0.0,1478,324.0,3533,0.0,0.0,82,82.0,Not agree,Not agree,12/20/2020 14:32
19936,Idaho,ID,12/19/2020,5,129069,107789.0,21280.0,851,29.0,1275,1133.0,142.0,0,-2.0,Agree,Agree,12/20/2020 14:32
19937,Illinois,IL,12/19/2020,5,894367,894367.0,0.0,7562,0.0,16326,15123.0,1203.0,120,12.0,Agree,Agree,12/20/2020 14:32
19938,Indiana,IN,12/19/2020,5,457871,0.0,0.0,4732,0.0,7338,7017.0,321.0,73,0.0,Not agree,Agree,12/20/2020 14:32
19939,Kansas,KS,12/19/2020,5,200426,171389.0,29037.0,0,0.0,2341,0.0,0.0,0,0.0,Agree,0,12/20/2020 14:32
19940,Kentucky,KY,12/19/2020,5,240564,194877.0,45687.0,3374,945.0,2371,2234.0,137.0,27,1.0,Agree,Agree,12/20/2020 14:32
19941,Louisiana,LA,12/19/2020,5,282434,0.0,0.0,0,0.0,6994,6664.0,330.0,0,0.0,Not agree,Agree,12/20/2020 14:32
19942,Massachusetts,MA,12/19/2020,5,316824,306928.0,9896.0,3995,0.0,11613,11405.0,208.0,47,0.0,Agree,Agree,12/20/2020 14:32
19943,Maryland,MD,12/19/2020,5,250808,0.0,0.0,2054,0.0,5448,5279.0,169.0,36,-1.0,0,Agree,12/20/2020 14:32
19944,Maine,ME,12/19/2020,5,18949,16459.0,2490.0,207,16.0,292,287.0,5.0,0,0.0,Agree,Agree,12/20/2020 14:32
19945,Michigan,MI,12/19/2020,5,496056,458852.0,37204.0,4181,285.0,12074,11461.0,613.0,206,19.0,Agree,Agree,12/20/2020 14:32
19946,Minnesota,MN,12/19/2020,5,394635,0.0,0.0,2746,218.0,4839,4649.0,190.0,57,2.0,0,Agree,12/20/2020 14:32
19947,Missouri,MO,12/19/2020,5,398547,0.0,0.0,2270,309.0,4904,0.0,0.0,51,0.0,Not agree,Not agree,12/20/2020 9:32
19948,Northern Mariana Islands,MP,12/19/2020,5,115,115.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,12/20/2020 14:32
19949,Mississippi,MS,12/19/2020,5,194333,139515.0,54818.0,2222,1193.0,4409,3645.0,764.0,19,7.0,Agree,Agree,12/20/2020 14:32
19950,Montana,MT,12/19/2020,5,76619,76619.0,0.0,627,0.0,864,864.0,0.0,10,0.0,Agree,Agree,12/20/2020 14:32
19951,North Carolina,NC,12/19/2020,5,472268,436625.0,35643.0,6164,758.0,6184,5892.0,292.0,59,9.0,Agree,Agree,12/20/2020 14:32
19952,North Dakota,ND,12/19/2020,5,90039,87623.0,2416.0,251,48.0,1231,0.0,0.0,0,0.0,Agree,Not agree,12/20/2020 14:32
19953,Nebraska,NE,12/19/2020,5,155415,0.0,0.0,670,0.0,1475,0.0,0.0,5,0.0,Not agree,Not agree,12/20/2020 14:32
19954,New Hampshire,NH,12/19/2020,5,35609,0.0,0.0,649,304.0,650,0.0,0.0,12,4.0,Not agree,Not agree,12/20/2020 14:32
19955,New Jersey,NJ,12/19/2020,5,470652,0.0,0.0,4751,560.0,18173,16265.0,1908.0,49,0.0,Not agree,Agree,12/19/2020 0:00
19956,New Mexico,NM,12/19/2020,5,128930,0.0,0.0,1430,0.0,2155,0.0,0.0,27,0.0,0,Not agree,12/20/2020 14:32
19957,Nevada,NV,12/19/2020,5,201858,0.0,0.0,2601,0.0,2751,0.0,0.0,43,0.0,0,0,12/20/2020 14:32
19958,New York,NY,12/19/2020,5,460856,0.0,0.0,6574,0.0,11366,0.0,0.0,99,0.0,Not agree,Not agree,12/20/2020 14:32
19959,,NYC,12/19/2020,5,384709,346151.0,38558.0,2989,587.0,24698,19952.0,4746.0,21,8.0,Agree,Agree,12/20/2020 14:32
19960,Ohio,OH,12/19/2020,5,614429,557616.0,56813.0,8567,1419.0,8031,7352.0,679.0,64,10.0,Agree,Agree,12/20/2020 14:32
19961,Oklahoma,OK,12/19/2020,5,282687,235238.0,47449.0,3684,807.0,3821,3467.0,354.0,43,10.0,Agree,Agree,12/20/2020 0:00
19962,Oregon,OR,12/19/2020,5,101814,100094.0,1720.0,1506,0.0,1340,1325.0,15.0,36,0.0,Agree,Agree,12/20/2020 14:32
19963,Pennsylvania,PA,12/19/2020,5,548489,498332.0,50157.0,9834,1864.0,13825,0.0,0.0,217,171.0,Agree,Not agree,12/20/2020 14:32
19964,Puerto Rico,PR,12/19/2020,5,68433,64697.0,3736.0,1222,707.0,1368,1125.0,243.0,26,3.0,Agree,Agree,12/20/2020 14:32
19965,Palau,PW,12/19/2020,5,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,12/20/2020 14:32
19966,Rhode Island,RI,12/19/2020,5,79932,0.0,0.0,1080,0.0,1755,0.0,0.0,20,0.0,Not agree,0,12/20/2020 14:32
19967,,RMI,12/19/2020,5,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,12/20/2020 14:32
19968,South Carolina,SC,12/19/2020,5,278611,254234.0,24377.0,3324,567.0,5108,0.0,0.0,41,10.0,Agree,Not agree,4/14/2021 13:28
19969,South Dakota,SD,12/19/2020,5,94336,0.0,0.0,564,155.0,1350,1097.0,253.0,21,3.0,0,Agree,12/20/2020 14:32
19970,Tennessee,TN,12/19/2020,5,503651,452581.0,51070.0,0,0.0,5960,5287.0,673.0,0,0.0,Agree,Agree,12/20/2020 14:32
19971,Texas,TX,12/19/2020,5,1573888,0.0,0.0,17907,4102.0,28236,0.0,0.0,222,0.0,Not agree,Not agree,12/20/2020 0:00
19972,Utah,UT,12/19/2020,5,248970,248970.0,0.0,2408,0.0,1148,1128.0,20.0,8,-1.0,Agree,Agree,12/20/2020 14:32
19973,Virginia,VA,12/19/2020,5,306848,262589.0,44259.0,3876,922.0,4650,4189.0,461.0,7,2.0,Agree,Agree,12/20/2020 14:32
19974,Virgin Islands,VI,12/19/2020,5,1921,0.0,0.0,11,0.0,23,0.0,0.0,0,0.0,0,0,12/20/2020 14:32
19975,Vermont,VT,12/19/2020,5,6343,0.0,0.0,100,2.0,108,0.0,0.0,1,0.0,Not agree,Not agree,12/20/2020 14:32
19976,Washington,WA,12/19/2020,5,222600,0.0,0.0,2332,149.0,3104,0.0,0.0,0,0.0,0,0,12/20/2020 14:32
19977,Wisconsin,WI,12/19/2020,5,490679,455351.0,35328.0,4315,640.0,4722,4399.0,323.0,90,6.0,Agree,Agree,12/20/2020 14:32
19978,West Virginia,WV,12/19/2020,5,71215,59025.0,12190.0,1464,292.0,1122,0.0,0.0,31,7.0,Agree,Not agree,12/20/2020 14:32
19979,Wyoming,WY,12/19/2020,5,41488,35818.0,5670.0,129,71.0,351,351.0,0.0,0,0.0,Agree,Agree,12/20/2020 14:32
19980,Alaska,AK,12/20/2020,6,42413,0.0,0.0,178,0.0,183,0.0,0.0,0,0.0,0,0,12/21/2020 14:39
19981,Alabama,AL,12/20/2020,6,322452,262598.0,59854.0,2548,451.0,4389,3849.0,540.0,0,0.0,Agree,Agree,12/21/2020 14:39
19982,Arkansas,AR,12/20/2020,6,201650,0.0,0.0,1536,220.0,3237,0.0,0.0,46,25.0,Not agree,Not agree,12/21/2020 14:39
19983,American Samoa,AS,12/20/2020,6,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,12/21/2020 14:39
19984,Arizona,AZ,12/20/2020,6,453597,434349.0,19248.0,5366,576.0,7971,7277.0,694.0,34,3.0,Agree,Agree,12/21/2020 14:39
19985,California,CA,12/20/2020,6,1854456,0.0,0.0,46474,0.0,22593,0.0,0.0,161,0.0,Not agree,Not agree,12/21/2020 14:39
19986,Colorado,CO,12/20/2020,6,308890,296325.0,12565.0,2292,22.0,4368,3759.0,609.0,29,0.0,Agree,Agree,12/21/2020 14:39
